epsilon,simNums,times,chosenArms,rewards,cumulativeRewards
0.5,6,239,4,1,173
0.5,6,240,4,1,174
0.5,6,241,4,1,175
0.5,6,242,0,0,175
0.5,6,243,1,0,175
0.5,6,244,4,1,176
0.5,6,245,4,1,177
0.5,6,246,4,0,177
0.5,6,247,4,1,178
0.5,6,248,4,1,179
0.5,6,249,4,1,180
0.5,6,250,4,1,181
0.5,7,1,0,0,0
0.5,7,2,1,0,0
0.5,7,3,2,0,0
0.5,7,4,3,0,0
0.5,7,5,4,1,1
0.5,7,6,4,1,2
0.5,7,7,4,1,3
0.5,7,8,4,1,4
0.5,7,9,0,0,4
0.5,7,10,1,0,4
0.5,7,11,2,0,4
0.5,7,12,3,0,4
0.5,7,13,4,1,5
0.5,7,14,4,1,6
0.5,7,15,4,1,7
0.5,7,16,4,1,8
0.5,7,17,4,1,9
0.5,7,18,4,1,10
0.5,7,19,4,1,11
0.5,7,20,4,1,12
0.5,7,21,0,0,12
0.5,7,22,1,0,12
0.5,7,23,2,0,12
0.5,7,24,3,0,12
0.5,7,25,4,1,13
0.5,7,26,4,1,14
0.5,7,27,4,1,15
0.5,7,28,4,1,16
0.5,7,29,4,1,17
0.5,7,30,4,0,17
0.5,7,31,4,1,18
0.5,7,32,4,1,19
0.5,7,33,4,1,20
0.5,7,34,4,1,21
0.5,7,35,0,0,21
0.5,7,36,1,0,21
0.5,7,37,2,0,21
0.5,7,38,3,0,21
0.5,7,39,4,0,21
0.5,7,40,4,1,22
0.5,7,41,4,1,23
0.5,7,42,4,1,24
0.5,7,43,4,1,25
0.5,7,44,4,1,26
0.5,7,45,4,0,26
0.5,7,46,4,1,27
0.5,7,47,4,1,28
0.5,7,48,4,1,29
0.5,7,49,4,1,30
0.5,7,50,0,0,30
0.5,7,51,1,0,30
0.5,7,52,2,0,30
0.5,7,53,3,0,30
0.5,7,54,4,1,31
0.5,7,55,4,1,32
0.5,7,56,4,1,33
0.5,7,57,4,0,33
0.5,7,58,4,1,34
0.5,7,59,4,1,35
0.5,7,60,4,1,36
0.5,7,61,4,1,37
0.5,7,62,4,1,38
0.5,7,63,4,0,38
0.5,7,64,4,0,38
0.5,7,65,4,1,39
0.5,7,66,4,1,40
0.5,7,67,4,1,41
0.5,7,68,0,0,41
0.5,7,69,1,0,41
0.5,7,70,2,1,42
0.5,7,71,2,0,42
0.5,7,72,3,0,42
0.5,7,73,4,1,43
0.5,7,74,4,1,44
0.5,7,75,4,0,44
0.5,7,76,4,1,45
0.5,7,77,4,1,46
0.5,7,78,4,1,47
0.5,7,79,4,1,48
0.5,7,80,4,1,49
0.5,7,81,4,1,50
0.5,7,82,4,1,51
0.5,7,83,4,1,52
0.5,7,84,4,1,53
0.5,7,85,4,1,54
0.5,7,86,2,0,54
0.5,7,87,4,1,55
0.5,7,88,4,1,56
0.5,7,89,4,1,57
0.5,7,90,4,1,58
0.5,7,91,4,1,59
0.5,7,92,4,1,60
0.5,7,93,4,1,61
0.5,7,94,4,1,62
0.5,7,95,4,1,63
0.5,7,96,4,1,64
0.5,7,97,4,1,65
0.5,7,98,4,1,66
0.5,7,99,4,1,67
0.5,7,100,4,0,67
0.5,7,101,4,1,68
0.5,7,102,4,1,69
0.5,7,103,4,1,70
0.5,7,104,4,0,70
0.5,7,105,0,0,70
0.5,7,106,1,0,70
0.5,7,107,3,0,70
0.5,7,108,4,1,71
0.5,7,109,4,1,72
0.5,7,110,4,1,73
0.5,7,111,4,1,74
0.5,7,112,4,0,74
0.5,7,113,4,1,75
0.5,7,114,4,1,76
0.5,7,115,4,0,76
0.5,7,116,2,0,76
0.5,7,117,4,1,77
0.5,7,118,4,1,78
0.5,7,119,4,1,79
0.5,7,120,4,1,80
0.5,7,121,4,1,81
0.5,7,122,4,1,82
0.5,7,123,4,0,82
0.5,7,124,4,1,83
0.5,7,125,4,1,84
0.5,7,126,4,1,85
0.5,7,127,4,1,86
0.5,7,128,4,1,87
0.5,7,129,4,1,88
0.5,7,130,4,1,89
0.5,7,131,4,1,90
0.5,7,132,4,1,91
0.5,7,133,4,0,91
0.5,7,134,0,0,91
0.5,7,135,1,0,91
0.5,7,136,3,0,91
0.5,7,137,4,1,92
0.5,7,138,4,1,93
0.5,7,139,4,1,94
0.5,7,140,4,1,95
0.5,7,141,4,1,96
0.5,7,142,4,1,97
0.5,7,143,4,1,98
0.5,7,144,4,1,99
0.5,7,145,4,1,100
0.5,7,146,4,1,101
0.5,7,147,4,1,102
0.5,7,148,4,1,103
0.5,7,149,4,1,104
0.5,7,150,4,1,105
0.5,7,151,4,1,106
0.5,7,152,4,0,106
0.5,7,153,4,1,107
0.5,7,154,4,1,108
0.5,7,155,4,1,109
0.5,7,156,4,1,110
0.5,7,157,4,1,111
0.5,7,158,4,1,112
0.5,7,159,4,1,113
0.5,7,160,4,1,114
0.5,7,161,2,0,114
0.5,7,162,4,1,115
0.5,7,163,4,1,116
0.5,7,164,4,1,117
0.5,7,165,4,1,118
0.5,7,166,4,1,119
0.5,7,167,4,1,120
0.5,7,168,4,1,121
0.5,7,169,4,1,122
0.5,7,170,4,1,123
0.5,7,171,4,1,124
0.5,7,172,4,0,124
0.5,7,173,4,1,125
0.5,7,174,4,1,126
0.5,7,175,4,1,127
0.5,7,176,4,1,128
0.5,7,177,4,1,129
0.5,7,178,4,1,130
0.5,7,179,4,1,131
0.5,7,180,4,1,132
0.5,7,181,4,1,133
0.5,7,182,4,1,134
0.5,7,183,4,1,135
0.5,7,184,4,1,136
0.5,7,185,4,1,137
0.5,7,186,4,1,138
0.5,7,187,4,1,139
0.5,7,188,4,1,140
0.5,7,189,4,1,141
0.5,7,190,4,1,142
0.5,7,191,4,1,143
0.5,7,192,4,1,144
0.5,7,193,4,1,145
0.5,7,194,4,1,146
0.5,7,195,4,1,147
0.5,7,196,4,1,148
0.5,7,197,4,1,149
0.5,7,198,4,1,150
0.5,7,199,4,1,151
0.5,7,200,4,1,152
0.5,7,201,4,1,153
0.5,7,202,4,1,154
0.5,7,203,4,1,155
0.5,7,204,4,1,156
0.5,7,205,4,1,157
0.5,7,206,4,1,158
0.5,7,207,4,1,159
0.5,7,208,4,1,160
0.5,7,209,4,1,161
0.5,7,210,4,1,162
0.5,7,211,4,1,163
0.5,7,212,4,1,164
0.5,7,213,4,1,165
0.5,7,214,4,1,166
0.5,7,215,4,1,167
0.5,7,216,4,1,168
0.5,7,217,4,1,169
0.5,7,218,4,1,170
0.5,7,219,4,1,171
0.5,7,220,0,0,171
0.5,7,221,1,0,171
0.5,7,222,3,0,171
0.5,7,223,4,1,172
0.5,7,224,4,1,173
0.5,7,225,4,1,174
0.5,7,226,4,0,174
0.5,7,227,4,1,175
0.5,7,228,4,1,176
0.5,7,229,4,1,177
0.5,7,230,4,1,178
0.5,7,231,4,1,179
0.5,7,232,4,1,180
0.5,7,233,4,1,181
0.5,7,234,4,1,182
0.5,7,235,4,1,183
0.5,7,236,4,1,184
0.5,7,237,4,1,185
0.5,7,238,4,1,186
0.5,7,239,4,1,187
0.5,7,240,4,1,188
0.5,7,241,4,1,189
0.5,7,242,4,1,190
0.5,7,243,4,1,191
0.5,7,244,4,1,192
0.5,7,245,4,1,193
0.5,7,246,4,1,194
0.5,7,247,4,1,195
0.5,7,248,4,1,196
0.5,7,249,4,1,197
0.5,7,250,4,1,198
0.5,8,1,0,0,0
0.5,8,2,1,0,0
0.5,8,3,2,0,0
0.5,8,4,3,0,0
0.5,8,5,4,1,1
0.5,8,6,4,1,2
0.5,8,7,4,1,3
0.5,8,8,4,1,4
0.5,8,9,0,0,4
0.5,8,10,1,0,4
0.5,8,11,2,0,4
0.5,8,12,3,0,4
0.5,8,13,4,1,5
0.5,8,14,4,1,6
0.5,8,15,4,1,7
0.5,8,16,4,1,8
0.5,8,17,4,1,9
0.5,8,18,4,1,10
0.5,8,19,4,1,11
0.5,8,20,4,0,11
0.5,8,21,0,1,12
0.5,8,22,0,0,12
0.5,8,23,1,0,12
0.5,8,24,2,0,12
0.5,8,25,3,0,12
0.5,8,26,4,1,13
0.5,8,27,4,1,14
0.5,8,28,4,1,15
0.5,8,29,4,1,16
0.5,8,30,4,1,17
0.5,8,31,4,1,18
0.5,8,32,4,1,19
0.5,8,33,0,0,19
0.5,8,34,4,0,19
0.5,8,35,1,1,20
0.5,8,36,1,0,20
0.5,8,37,2,0,20
0.5,8,38,3,0,20
0.5,8,39,4,1,21
0.5,8,40,4,0,21
0.5,8,41,4,1,22
0.5,8,42,4,1,23
0.5,8,43,4,1,24
0.5,8,44,4,1,25
0.5,8,45,0,0,25
0.5,8,46,1,0,25
0.5,8,47,4,1,26
0.5,8,48,4,1,27
0.5,8,49,4,0,27
0.5,8,50,2,0,27
0.5,8,51,3,0,27
0.5,8,52,4,1,28
0.5,8,53,4,1,29
0.5,8,54,4,1,30
0.5,8,55,4,1,31
0.5,8,56,4,1,32
0.5,8,57,4,1,33
0.5,8,58,4,0,33
0.5,8,59,4,1,34
0.5,8,60,4,1,35
0.5,8,61,0,1,36
0.5,8,62,0,0,36
0.5,8,63,1,0,36
0.5,8,64,4,1,37
0.5,8,65,4,1,38
0.5,8,66,4,1,39
0.5,8,67,4,1,40
0.5,8,68,4,1,41
0.5,8,69,4,1,42
0.5,8,70,4,1,43
0.5,8,71,4,1,44
0.5,8,72,4,1,45
0.5,8,73,4,1,46
0.5,8,74,4,1,47
0.5,8,75,4,1,48
0.5,8,76,4,1,49
0.5,8,77,2,0,49
0.5,8,78,3,0,49
0.5,8,79,4,0,49
0.5,8,80,0,0,49
0.5,8,81,4,1,50
0.5,8,82,4,1,51
0.5,8,83,4,1,52
0.5,8,84,4,1,53
0.5,8,85,4,1,54
0.5,8,86,4,1,55
0.5,8,87,4,0,55
0.5,8,88,1,1,56
0.5,8,89,1,0,56
0.5,8,90,4,0,56
0.5,8,91,4,1,57
0.5,8,92,4,1,58
0.5,8,93,4,1,59
0.5,8,94,4,1,60
0.5,8,95,4,1,61
0.5,8,96,4,1,62
0.5,8,97,4,1,63
0.5,8,98,4,1,64
0.5,8,99,4,1,65
0.5,8,100,4,1,66
0.5,8,101,4,1,67
0.5,8,102,4,0,67
0.5,8,103,2,0,67
0.5,8,104,3,0,67
0.5,8,105,0,1,68
0.5,8,106,0,0,68
0.5,8,107,1,0,68
0.5,8,108,4,1,69
0.5,8,109,4,0,69
0.5,8,110,4,1,70
0.5,8,111,4,1,71
0.5,8,112,4,1,72
0.5,8,113,4,1,73
0.5,8,114,4,1,74
0.5,8,115,4,1,75
0.5,8,116,4,1,76
0.5,8,117,4,1,77
0.5,8,118,4,1,78
0.5,8,119,4,1,79
0.5,8,120,4,1,80
0.5,8,121,4,1,81
0.5,8,122,4,1,82
0.5,8,123,4,0,82
0.5,8,124,0,0,82
0.5,8,125,4,1,83
0.5,8,126,4,1,84
0.5,8,127,4,1,85
0.5,8,128,4,1,86
0.5,8,129,4,1,87
0.5,8,130,4,1,88
0.5,8,131,4,1,89
0.5,8,132,4,1,90
0.5,8,133,4,1,91
0.5,8,134,4,1,92
0.5,8,135,4,1,93
0.5,8,136,4,1,94
0.5,8,137,4,0,94
0.5,8,138,4,1,95
0.5,8,139,4,1,96
0.5,8,140,1,0,96
0.5,8,141,4,1,97
0.5,8,142,4,1,98
0.5,8,143,4,1,99
0.5,8,144,4,1,100
0.5,8,145,4,1,101
0.5,8,146,4,1,102
0.5,8,147,2,0,102
0.5,8,148,3,0,102
0.5,8,149,4,1,103
0.5,8,150,4,1,104
0.5,8,151,4,1,105
0.5,8,152,4,1,106
0.5,8,153,4,0,106
0.5,8,154,4,1,107
0.5,8,155,4,1,108
0.5,8,156,4,1,109
0.5,8,157,4,1,110
0.5,8,158,4,1,111
0.5,8,159,4,1,112
0.5,8,160,4,1,113
0.5,8,161,4,1,114
0.5,8,162,4,1,115
0.5,8,163,4,0,115
0.5,8,164,4,1,116
0.5,8,165,4,1,117
0.5,8,166,4,1,118
0.5,8,167,4,1,119
0.5,8,168,0,1,120
0.5,8,169,0,1,121
0.5,8,170,0,1,122
0.5,8,171,0,0,122
0.5,8,172,0,0,122
0.5,8,173,4,1,123
0.5,8,174,4,1,124
0.5,8,175,4,1,125
0.5,8,176,4,0,125
0.5,8,177,4,1,126
0.5,8,178,4,1,127
0.5,8,179,4,0,127
0.5,8,180,4,1,128
0.5,8,181,4,1,129
0.5,8,182,4,1,130
0.5,8,183,4,1,131
0.5,8,184,4,1,132
0.5,8,185,4,1,133
0.5,8,186,4,0,133
0.5,8,187,1,0,133
0.5,8,188,4,1,134
0.5,8,189,4,1,135
0.5,8,190,4,1,136
0.5,8,191,4,1,137
0.5,8,192,4,1,138
0.5,8,193,4,1,139
0.5,8,194,4,1,140
0.5,8,195,4,0,140
0.5,8,196,2,0,140
0.5,8,197,3,0,140
0.5,8,198,4,1,141
0.5,8,199,4,1,142
0.5,8,200,4,1,143
0.5,8,201,4,1,144
0.5,8,202,4,1,145
0.5,8,203,4,1,146
0.5,8,204,4,1,147
0.5,8,205,4,1,148
0.5,8,206,4,1,149
0.5,8,207,4,1,150
0.5,8,208,4,0,150
0.5,8,209,0,0,150
0.5,8,210,4,0,150
0.5,8,211,4,1,151
0.5,8,212,4,1,152
0.5,8,213,4,0,152
0.5,8,214,4,1,153
0.5,8,215,4,1,154
0.5,8,216,4,1,155
0.5,8,217,4,1,156
0.5,8,218,4,1,157
0.5,8,219,4,1,158
0.5,8,220,4,1,159
0.5,8,221,4,0,159
0.5,8,222,4,1,160
0.5,8,223,4,1,161
0.5,8,224,4,1,162
0.5,8,225,4,1,163
0.5,8,226,4,1,164
0.5,8,227,4,0,164
0.5,8,228,4,1,165
0.5,8,229,1,0,165
0.5,8,230,4,1,166
0.5,8,231,4,1,167
0.5,8,232,4,1,168
0.5,8,233,4,1,169
0.5,8,234,4,1,170
0.5,8,235,4,1,171
0.5,8,236,4,1,172
0.5,8,237,4,1,173
0.5,8,238,4,1,174
0.5,8,239,4,1,175
0.5,8,240,4,1,176
0.5,8,241,4,1,177
0.5,8,242,4,1,178
0.5,8,243,4,1,179
0.5,8,244,4,0,179
0.5,8,245,0,1,180
0.5,8,246,0,0,180
0.5,8,247,4,1,181
0.5,8,248,4,0,181
0.5,8,249,4,1,182
0.5,8,250,4,1,183
0.5,9,1,0,0,0
0.5,9,2,1,0,0
0.5,9,3,2,0,0
0.5,9,4,3,0,0
0.5,9,5,4,1,1
0.5,9,6,4,1,2
0.5,9,7,4,1,3
0.5,9,8,4,1,4
0.5,9,9,0,0,4
0.5,9,10,1,0,4
0.5,9,11,2,0,4
0.5,9,12,3,0,4
0.5,9,13,4,1,5
0.5,9,14,4,1,6
0.5,9,15,4,1,7
0.5,9,16,4,1,8
0.5,9,17,4,1,9
0.5,9,18,4,1,10
0.5,9,19,4,0,10
0.5,9,20,0,0,10
0.5,9,21,1,0,10
0.5,9,22,2,1,11
0.5,9,23,2,0,11
0.5,9,24,3,0,11
0.5,9,25,4,1,12
0.5,9,26,4,1,13
0.5,9,27,4,1,14
0.5,9,28,4,1,15
0.5,9,29,4,1,16
0.5,9,30,4,1,17
0.5,9,31,4,1,18
0.5,9,32,4,1,19
0.5,9,33,2,0,19
0.5,9,34,4,0,19
0.5,9,35,0,0,19
0.5,9,36,1,0,19
0.5,9,37,3,0,19
0.5,9,38,4,1,20
0.5,9,39,4,1,21
0.5,9,40,4,1,22
0.5,9,41,4,1,23
0.5,9,42,4,0,23
0.5,9,43,4,1,24
0.5,9,44,2,0,24
0.5,9,45,4,1,25
0.5,9,46,4,1,26
0.5,9,47,4,1,27
0.5,9,48,4,1,28
0.5,9,49,4,1,29
0.5,9,50,4,1,30
0.5,9,51,4,1,31
0.5,9,52,0,0,31
0.5,9,53,1,0,31
0.5,9,54,3,0,31
0.5,9,55,4,0,31
0.5,9,56,4,1,32
0.5,9,57,4,1,33
0.5,9,58,4,1,34
0.5,9,59,4,1,35
0.5,9,60,4,1,36
0.5,9,61,4,1,37
0.5,9,62,4,1,38
0.5,9,63,4,1,39
0.5,9,64,4,1,40
0.5,9,65,4,1,41
0.5,9,66,2,0,41
0.5,9,67,4,1,42
0.5,9,68,4,1,43
0.5,9,69,4,1,44
0.5,9,70,4,1,45
0.5,9,71,4,1,46
0.5,9,72,4,1,47
0.5,9,73,4,1,48
0.5,9,74,4,1,49
0.5,9,75,4,0,49
0.5,9,76,0,0,49
0.5,9,77,1,0,49
0.5,9,78,3,0,49
0.5,9,79,4,1,50
0.5,9,80,4,1,51
0.5,9,81,4,1,52
0.5,9,82,4,0,52
0.5,9,83,4,1,53
0.5,9,84,4,1,54
0.5,9,85,4,0,54
0.5,9,86,2,0,54
0.5,9,87,4,1,55
0.5,9,88,4,1,56
0.5,9,89,4,1,57
0.5,9,90,4,1,58
0.5,9,91,4,1,59
0.5,9,92,4,1,60
0.5,9,93,4,1,61
0.5,9,94,4,1,62
0.5,9,95,4,1,63
0.5,9,96,4,1,64
0.5,9,97,4,1,65
0.5,9,98,4,1,66
0.5,9,99,4,1,67
0.5,9,100,4,1,68
0.5,9,101,4,1,69
0.5,9,102,4,1,70
0.5,9,103,4,1,71
0.5,9,104,4,1,72
0.5,9,105,4,1,73
0.5,9,106,4,1,74
0.5,9,107,4,1,75
0.5,9,108,4,1,76
0.5,9,109,4,1,77
0.5,9,110,4,1,78
0.5,9,111,0,0,78
0.5,9,112,1,0,78
0.5,9,113,3,0,78
0.5,9,114,4,1,79
0.5,9,115,4,1,80
0.5,9,116,4,1,81
0.5,9,117,4,1,82
0.5,9,118,4,1,83
0.5,9,119,4,1,84
0.5,9,120,4,1,85
0.5,9,121,4,1,86
0.5,9,122,4,1,87
0.5,9,123,4,1,88
0.5,9,124,4,1,89
0.5,9,125,4,1,90
0.5,9,126,4,1,91
0.5,9,127,4,0,91
0.5,9,128,4,1,92
0.5,9,129,4,1,93
0.5,9,130,4,1,94
0.5,9,131,4,1,95
0.5,9,132,4,1,96
0.5,9,133,4,1,97
0.5,9,134,2,0,97
0.5,9,135,4,1,98
0.5,9,136,4,1,99
0.5,9,137,4,1,100
0.5,9,138,4,1,101
0.5,9,139,4,1,102
0.5,9,140,4,1,103
0.5,9,141,4,1,104
0.5,9,142,4,1,105
0.5,9,143,4,1,106
0.5,9,144,4,1,107
0.5,9,145,4,1,108
0.5,9,146,4,1,109
0.5,9,147,4,1,110
0.5,9,148,4,1,111
0.5,9,149,4,1,112
0.5,9,150,4,0,112
0.5,9,151,4,1,113
0.5,9,152,4,1,114
0.5,9,153,4,1,115
0.5,9,154,4,1,116
0.5,9,155,4,1,117
0.5,9,156,4,1,118
0.5,9,157,4,1,119
0.5,9,158,4,1,120
0.5,9,159,4,0,120
0.5,9,160,0,0,120
0.5,9,161,1,1,121
0.5,9,162,1,0,121
0.5,9,163,3,0,121
0.5,9,164,4,1,122
0.5,9,165,4,0,122
0.5,9,166,4,0,122
0.5,9,167,4,1,123
0.5,9,168,4,1,124
0.5,9,169,4,1,125
0.5,9,170,4,0,125
0.5,9,171,1,0,125
0.5,9,172,2,0,125
0.5,9,173,4,1,126
0.5,9,174,4,1,127
0.5,9,175,4,1,128
0.5,9,176,4,1,129
0.5,9,177,4,1,130
0.5,9,178,4,1,131
0.5,9,179,4,1,132
0.5,9,180,4,1,133
0.5,9,181,4,1,134
0.5,9,182,4,1,135
0.5,9,183,4,0,135
0.5,9,184,4,1,136
0.5,9,185,4,1,137
0.5,9,186,4,1,138
0.5,9,187,4,1,139
0.5,9,188,4,1,140
0.5,9,189,4,1,141
0.5,9,190,4,1,142
0.5,9,191,4,1,143
0.5,9,192,4,1,144
0.5,9,193,4,1,145
0.5,9,194,4,1,146
0.5,9,195,4,1,147
0.5,9,196,4,1,148
0.5,9,197,4,1,149
0.5,9,198,4,1,150
0.5,9,199,4,1,151
0.5,9,200,4,1,152
0.5,9,201,4,1,153
0.5,9,202,4,1,154
0.5,9,203,4,1,155
0.5,9,204,4,1,156
0.5,9,205,4,0,156
0.5,9,206,4,1,157
0.5,9,207,4,1,158
0.5,9,208,4,0,158
0.5,9,209,4,1,159
0.5,9,210,4,1,160
0.5,9,211,0,0,160
0.5,9,212,3,0,160
0.5,9,213,4,1,161
0.5,9,214,4,1,162
0.5,9,215,4,1,163
0.5,9,216,4,1,164
0.5,9,217,4,1,165
0.5,9,218,4,1,166
0.5,9,219,4,1,167
0.5,9,220,4,1,168
0.5,9,221,4,1,169
0.5,9,222,4,1,170
0.5,9,223,4,1,171
0.5,9,224,4,1,172
0.5,9,225,4,1,173
0.5,9,226,4,1,174
0.5,9,227,4,1,175
0.5,9,228,4,1,176
0.5,9,229,4,1,177
0.5,9,230,4,1,178
0.5,9,231,4,1,179
0.5,9,232,4,1,180
0.5,9,233,4,1,181
0.5,9,234,4,1,182
0.5,9,235,4,1,183
0.5,9,236,4,1,184
0.5,9,237,4,1,185
0.5,9,238,4,1,186
0.5,9,239,4,1,187
0.5,9,240,4,0,187
0.5,9,241,4,1,188
0.5,9,242,4,1,189
0.5,9,243,4,1,190
0.5,9,244,4,0,190
0.5,9,245,1,1,191
0.5,9,246,1,0,191
0.5,9,247,2,0,191
0.5,9,248,4,1,192
0.5,9,249,4,1,193
0.5,9,250,4,1,194
0.5,10,1,0,0,0
0.5,10,2,1,0,0
0.5,10,3,2,0,0
0.5,10,4,3,0,0
0.5,10,5,4,1,1
0.5,10,6,4,1,2
0.5,10,7,4,0,2
0.5,10,8,0,1,3
0.5,10,9,1,0,3
0.5,10,10,2,0,3
0.5,10,11,3,0,3
0.5,10,12,0,0,3
0.5,10,13,4,1,4
0.5,10,14,4,1,5
0.5,10,15,4,1,6
0.5,10,16,4,0,6
0.5,10,17,0,0,6
0.5,10,18,1,0,6
0.5,10,19,2,0,6
0.5,10,20,3,1,7
0.5,10,21,3,0,7
0.5,10,22,4,1,8
0.5,10,23,4,1,9
0.5,10,24,4,1,10
0.5,10,25,4,1,11
0.5,10,26,4,1,12
0.5,10,27,4,1,13
0.5,10,28,4,1,14
0.5,10,29,4,1,15
0.5,10,30,0,0,15
0.5,10,31,3,0,15
0.5,10,32,4,1,16
0.5,10,33,4,1,17
0.5,10,34,1,0,17
0.5,10,35,2,0,17
0.5,10,36,4,1,18
0.5,10,37,4,1,19
0.5,10,38,4,0,19
0.5,10,39,4,1,20
0.5,10,40,4,1,21
0.5,10,41,4,1,22
0.5,10,42,4,1,23
0.5,10,43,4,1,24
0.5,10,44,4,1,25
0.5,10,45,0,1,26
0.5,10,46,0,1,27
0.5,10,47,0,0,27
0.5,10,48,3,1,28
0.5,10,49,3,0,28
0.5,10,50,4,1,29
0.5,10,51,4,1,30
0.5,10,52,4,1,31
0.5,10,53,4,1,32
0.5,10,54,4,1,33
0.5,10,55,1,0,33
0.5,10,56,2,0,33
0.5,10,57,4,1,34
0.5,10,58,4,1,35
0.5,10,59,4,1,36
0.5,10,60,4,0,36
0.5,10,61,0,1,37
0.5,10,62,0,0,37
0.5,10,63,3,0,37
0.5,10,64,4,1,38
0.5,10,65,4,1,39
0.5,10,66,4,1,40
0.5,10,67,4,1,41
0.5,10,68,4,1,42
0.5,10,69,4,1,43
0.5,10,70,4,1,44
0.5,10,71,4,1,45
0.5,10,72,4,1,46
0.5,10,73,4,1,47
0.5,10,74,4,1,48
0.5,10,75,4,1,49
0.5,10,76,4,0,49
0.5,10,77,0,0,49
0.5,10,78,4,1,50
0.5,10,79,1,0,50
0.5,10,80,2,0,50
0.5,10,81,4,1,51
0.5,10,82,4,1,52
0.5,10,83,4,1,53
0.5,10,84,4,1,54
0.5,10,85,4,1,55
0.5,10,86,4,1,56
0.5,10,87,4,1,57
0.5,10,88,4,1,58
0.5,10,89,4,1,59
0.5,10,90,3,0,59
0.5,10,91,4,0,59
0.5,10,92,4,1,60
0.5,10,93,4,0,60
0.5,10,94,0,0,60
0.5,10,95,4,1,61
0.5,10,96,4,0,61
0.5,10,97,4,1,62
0.5,10,98,4,0,62
0.5,10,99,4,1,63
0.5,10,100,1,0,63
0.5,10,101,2,0,63
0.5,10,102,4,1,64
0.5,10,103,4,1,65
0.5,10,104,3,0,65
0.5,10,105,4,1,66
0.5,10,106,4,1,67
0.5,10,107,4,1,68
0.5,10,108,4,1,69
0.5,10,109,4,1,70
0.5,10,110,4,1,71
0.5,10,111,4,1,72
0.5,10,112,4,1,73
0.5,10,113,4,1,74
0.5,10,114,4,0,74
0.5,10,115,0,0,74
0.5,10,116,4,1,75
0.5,10,117,4,1,76
0.5,10,118,4,1,77
0.5,10,119,4,1,78
0.5,10,120,4,1,79
0.5,10,121,4,1,80
0.5,10,122,4,1,81
0.5,10,123,4,1,82
0.5,10,124,4,0,82
0.5,10,125,4,1,83
0.5,10,126,4,1,84
0.5,10,127,4,1,85
0.5,10,128,4,1,86
0.5,10,129,4,1,87
0.5,10,130,4,1,88
0.5,10,131,4,1,89
0.5,10,132,4,1,90
0.5,10,133,4,1,91
0.5,10,134,4,1,92
0.5,10,135,4,0,92
0.5,10,136,4,1,93
0.5,10,137,4,1,94
0.5,10,138,4,1,95
0.5,10,139,4,1,96
0.5,10,140,3,0,96
0.5,10,141,4,1,97
0.5,10,142,4,1,98
0.5,10,143,4,1,99
0.5,10,144,4,1,100
0.5,10,145,4,1,101
0.5,10,146,4,1,102
0.5,10,147,1,1,103
0.5,10,148,1,1,104
0.5,10,149,1,0,104
0.5,10,150,1,0,104
0.5,10,151,2,0,104
0.5,10,152,4,1,105
0.5,10,153,4,1,106
0.5,10,154,4,1,107
0.5,10,155,4,1,108
0.5,10,156,4,1,109
0.5,10,157,4,1,110
0.5,10,158,4,1,111
0.5,10,159,4,1,112
0.5,10,160,4,1,113
0.5,10,161,4,0,113
0.5,10,162,0,0,113
0.5,10,163,4,1,114
0.5,10,164,4,1,115
0.5,10,165,4,1,116
0.5,10,166,4,1,117
0.5,10,167,4,1,118
0.5,10,168,4,1,119
0.5,10,169,4,1,120
0.5,10,170,4,1,121
0.5,10,171,4,1,122
0.5,10,172,4,1,123
0.5,10,173,4,1,124
0.5,10,174,4,1,125
0.5,10,175,4,0,125
0.5,10,176,4,0,125
0.5,10,177,4,1,126
0.5,10,178,4,1,127
0.5,10,179,4,1,128
0.5,10,180,4,1,129
0.5,10,181,4,1,130
0.5,10,182,4,0,130
0.5,10,183,4,1,131
0.5,10,184,4,0,131
0.5,10,185,1,0,131
0.5,10,186,3,1,132
0.5,10,187,3,0,132
0.5,10,188,4,1,133
0.5,10,189,4,1,134
0.5,10,190,4,1,135
0.5,10,191,4,1,136
0.5,10,192,4,1,137
0.5,10,193,0,0,137
0.5,10,194,4,1,138
0.5,10,195,4,1,139
0.5,10,196,4,1,140
0.5,10,197,4,1,141
0.5,10,198,4,1,142
0.5,10,199,4,1,143
0.5,10,200,4,1,144
0.5,10,201,4,1,145
0.5,10,202,4,1,146
0.5,10,203,4,1,147
0.5,10,204,2,0,147
0.5,10,205,4,1,148
0.5,10,206,4,1,149
0.5,10,207,4,1,150
0.5,10,208,4,1,151
0.5,10,209,4,1,152
0.5,10,210,4,1,153
0.5,10,211,4,1,154
0.5,10,212,4,1,155
0.5,10,213,4,1,156
0.5,10,214,4,1,157
0.5,10,215,4,1,158
0.5,10,216,4,1,159
0.5,10,217,4,1,160
0.5,10,218,4,1,161
0.5,10,219,4,0,161
0.5,10,220,4,1,162
0.5,10,221,4,1,163
0.5,10,222,4,1,164
0.5,10,223,4,1,165
0.5,10,224,4,1,166
0.5,10,225,4,1,167
0.5,10,226,4,0,167
0.5,10,227,3,0,167
0.5,10,228,4,1,168
0.5,10,229,4,1,169
0.5,10,230,4,1,170
0.5,10,231,4,1,171
0.5,10,232,4,1,172
0.5,10,233,4,1,173
0.5,10,234,4,1,174
0.5,10,235,4,1,175
